movieId,title,genres,genre_ids
3795,The Five Senses (1999),Drama,[18]
3797,The In Crowd (2000),Thriller,[53]
3798,What Lies Beneath (2000),Drama|Horror|Mystery,"[18, 27, 9648]"
3799,Pokémon the Movie 2000 (2000),Animation|Children,[16]
3801,Anatomy of a Murder (1959),Drama|Mystery,"[18, 9648]"
3802,Freejack (1992),Action|Sci-Fi,[28]
3806,Mackenna's Gold (1969),Western,[37]
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,"[12, 14]"
3808,La) Two Women (Ciociara (1960),Drama|War,"[18, 10752]"
3809,What About Bob? (1991),Comedy,[35]
3810,White Sands (1992),Drama|Thriller,"[18, 53]"
3811,Breaker Morant (1980),Drama|War,"[18, 10752]"
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,[35]
3813,Interiors (1978),Drama,[18]
3814,Love and Death (1975),Comedy,[35]
3816,The (La historia oficial) Official Story (1985),Drama,[18]
3819,Tampopo (1985),Comedy,[35]
3821,Nutty Professor II: The Klumps (2000),Comedy,[35]
3822,"La) Girl on the Bridge, The (Fille sur le pont (1999)",Drama|Romance,"[18, 10749]"
3823,Wonderland (1999),Drama,[18]
3824,Autumn in New York (2000),Drama|Romance,"[18, 10749]"
3825,Coyote Ugly (2000),Comedy|Drama|Romance,"[35, 18, 10749]"
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,"[27, 53]"
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,"[28, 12, 35]"
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,"[35, 27, 53]"
3831,Saving Grace (2000),Comedy,[35]
3832,I) Black Sabbath (Tre volti della paura (1963),Horror,[27]
3833,The Brain That Wouldn't Die (1962),Horror|Sci-Fi,[27]
3834,Bronco Billy (1980),Adventure|Drama|Romance,"[12, 18, 10749]"
3835,The Crush (1993),Thriller,[53]
3836,Kelly's Heroes (1970),Action|Comedy|War,"[28, 35, 10752]"
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,"[28, 14, 27, 53]"
3838,Phantasm III: Lord of the Dead (1994),Horror,[27]
3839,Phantasm IV: Oblivion (1998),Horror,[27]
3840,Pumpkinhead (1988),Horror,[27]
3841,Air America (1990),Action|Comedy,"[28, 35]"
3843,Sleepaway Camp (1983),Horror,[27]
3844,Steel Magnolias (1989),Drama,[18]
3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,[18]
3846,Easy Money (1983),Comedy,[35]
3847,She Wolf of the SS Ilsa (1974),Horror,[27]
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,"[27, 9648, 53]"
3851,I'm the One That I Want (2000),Comedy,[35]
3852,The Tao of Steve (2000),Comedy,[35]
3855,"Une) Affair of Love, An (Liaison pornographique (1999)",Drama|Romance,"[18, 10749]"
3857,Bless the Child (2000),Thriller,[53]
3858,Cecil B. DeMented (2000),Comedy,[35]
3859,The Eyes of Tammy Faye (2000),Documentary,[99]
3861,The Replacements (2000),Comedy,[35]
3862,About Adam (2000),Comedy,[35]
3863,The Cell (2000),Drama|Horror|Thriller,"[18, 27, 53]"
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,"[28, 12]"
3865,The Original Kings of Comedy (2000),Comedy|Documentary,"[35, 99]"
3868,The Naked Gun: From the Files of Police Squad! (1988),Action|Comedy|Crime|Romance,"[28, 35, 80, 10749]"
3869,The Naked Gun 2 1/2: The Smell of Fear (1991),Comedy,[35]
3870,Our Town (1940),Drama,[18]
3871,Shane (1953),Drama|Western,"[18, 37]"
3872,Last Summer Suddenly (1959),Drama,[18]
3873,Cat Ballou (1965),Comedy|Western,"[35, 37]"
3877,Supergirl (1984),Action|Adventure|Fantasy,"[28, 12, 14]"
3879,The Art of War (2000),Action|Thriller,"[28, 53]"
3882,Bring It On (2000),Comedy,[35]
3884,The Crew (2000),Comedy,[35]
3888,Skipped Parts (2000),Drama|Romance,"[18, 10749]"
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,"[28, 12, 14]"
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,"[35, 80, 18, 10749, 53]"
3894,Solas (1999),Drama,[18]
3895,The Watcher (2000),Crime|Thriller,"[80, 53]"
3896,The Way of the Gun (2000),Crime|Thriller,"[80, 53]"
3897,Almost Famous (2000),Drama,[18]
3898,Bait (2000),Action|Comedy,"[28, 35]"
3899,Circus (2000),Crime|Drama|Thriller,"[80, 18, 53]"
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,"[35, 18]"
3901,Duets (2000),Comedy|Drama,"[35, 18]"
3906,Under Suspicion (2000),Crime|Thriller,"[80, 53]"
3908,Urban Legends: Final Cut (2000),Horror,[27]
3909,Woman on Top (2000),Comedy|Romance,"[35, 10749]"
3910,Dancer in the Dark (2000),Drama|Musical,[18]
3911,Best in Show (2000),Comedy,[35]
3912,Beautiful (2000),Comedy|Drama,"[35, 18]"
3914,The Broken Hearts Club (2000),Drama,[18]
3915,Girlfight (2000),Drama,[18]
3916,Remember the Titans (2000),Drama,[18]
3917,Hellraiser (1987),Horror,[27]
3918,Hellbound: Hellraiser II (1988),Horror,[27]
3919,Hellraiser III: Hell on Earth (1992),Horror,[27]
3920,"so nah!) Faraway, So Close (In weiter Ferne (1993)",Drama|Fantasy|Mystery|Romance,"[18, 14, 9648, 10749]"
3922,Bikini Beach (1964),Comedy,[35]
3925,Stranger Than Paradise (1984),Comedy|Drama,"[35, 18]"
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,[12]
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,[12]
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,"[35, 27]"
3929,The Bank Dick (1940),Comedy,[35]
3930,The Creature from the Black Lagoon (1954),Adventure|Horror|Sci-Fi,"[12, 27]"
3932,The Invisible Man (1933),Horror|Sci-Fi,[27]
3933,The Killer Shrews (1959),Horror|Sci-Fi,[27]
3937,Runaway (1984),Sci-Fi|Thriller,[53]
3938,The Slumber Party Massacre (1982),Horror,[27]
3939,Slumber Party Massacre II (1987),Horror,[27]
3940,Slumber Party Massacre III (1990),Horror,[27]
3941,Sorority House Massacre (1986),Horror,[27]
3942,Sorority House Massacre II (1990),Horror,[27]
3943,Bamboozled (2000),Comedy,[35]
3945,Digimon: The Movie (2000),Adventure|Animation|Children,"[12, 16]"
3946,Get Carter (2000),Action|Drama|Thriller,"[28, 18, 53]"
3947,Get Carter (1971),Action|Crime|Drama|Thriller,"[28, 80, 18, 53]"
3948,Meet the Parents (2000),Comedy,[35]
3949,Requiem for a Dream (2000),Drama,[18]
3950,Tigerland (2000),Drama,[18]
3951,Two Family House (2000),Drama,[18]
3952,The Contender (2000),Drama|Thriller,"[18, 53]"
3953,Dr. T and the Women (2000),Comedy|Romance,"[35, 10749]"
3955,The Ladies Man (2000),Comedy,[35]
3957,Billy Jack (1971),Action|Drama,"[28, 18]"
3958,Billy Jack Goes to Washington (1977),Drama,[18]
3959,The Time Machine (1960),Action|Adventure|Sci-Fi,"[28, 12]"
3962,Ghoulies II (1987),Comedy|Horror,"[35, 27]"
3963,The Unsinkable Molly Brown (1964),Musical,[]
3964,The Adventures of Ichabod and Mr. Toad (1949),Animation|Children,[16]
3965,The Strange Love of Martha Ivers (1946),Drama|Film-Noir,[18]
3966,Detour (1945),Crime|Film-Noir,[80]
3967,Billy Elliot (2000),Drama,[18]
3968,Bedazzled (2000),Comedy,[35]
3969,Pay It Forward (2000),Drama,[18]
3971,The Private Eyes (1981),Comedy|Mystery,"[35, 9648]"
3972,The (Jui kuen II) Legend of Drunken Master (1994),Action|Comedy,"[28, 35]"
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,"[80, 27, 9648, 53]"
3974,The Little Vampire (2000),Adventure|Children,[12]
3977,Charlie's Angels (2000),Action|Comedy,"[28, 35]"
3978,The Legend of Bagger Vance (2000),Drama|Romance,"[18, 10749]"
3979,Little Nicky (2000),Comedy,[35]
3980,Men of Honor (2000),Drama,[18]
3981,Red Planet (2000),Action|Sci-Fi|Thriller,"[28, 53]"
3983,You Can Count on Me (2000),Drama|Romance,"[18, 10749]"
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,"[28, 12, 53]"
3985,The Eagle Has Landed (1976),Drama|War,"[18, 10752]"
3986,The 6th Day (2000),Action|Sci-Fi|Thriller,"[28, 53]"
3987,Bounce (2000),Drama|Romance,"[18, 10749]"
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,"[35, 14]"
3989,One Day in September (1999),Documentary,[99]
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,"[16, 35]"
3991,102 Dalmatians (2000),Children|Comedy,[35]
3992,Malèna (2000),Drama|Romance|War,"[18, 10749, 10752]"
3993,Quills (2000),Drama|Romance,"[18, 10749]"
3994,Unbreakable (2000),Drama|Sci-Fi,[18]
3996,Hidden Dragon (Wo hu cang long) Crouching Tiger (2000),Action|Drama|Romance,"[28, 18, 10749]"
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,"[28, 12, 35, 14]"
3998,Proof of Life (2000),Drama,[18]
3999,Vertical Limit (2000),Action|Adventure,"[28, 12]"
4000,The Bounty (1984),Adventure|Drama,"[12, 18]"
4002,Trains & Automobiles Planes (1987),Comedy,[35]
4003,She's Having a Baby (1988),Comedy,[35]
4005,The Living Daylights (1987),Action|Adventure|Thriller,"[28, 12, 53]"
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,"[12, 16]"
4007,Wall Street (1987),Drama,[18]
4008,Born on the Fourth of July (1989),Drama|War,"[18, 10752]"
4009,Talk Radio (1988),Drama,[18]
4010,Brewster's Millions (1985),Comedy,[35]
4011,Snatch (2000),Comedy|Crime|Thriller,"[35, 80, 53]"
4012,Punchline (1988),Comedy|Drama,"[35, 18]"
4014,Chocolat (2000),Drama|Romance,"[18, 10749]"
4015,Where's My Car? Dude (2000),Comedy|Sci-Fi,[35]
4016,The Emperor's New Groove (2000),Adventure|Animation|Children|Comedy|Fantasy,"[12, 16, 35, 14]"
4017,Pollock (2000),Drama,[18]
4018,What Women Want (2000),Comedy|Romance,"[35, 10749]"
4019,Finding Forrester (2000),Drama,[18]
4020,The Gift (2000),Thriller,[53]
4021,Before Night Falls (2000),Drama,[18]
4022,Cast Away (2000),Drama,[18]
4023,The Family Man (2000),Comedy|Drama|Romance,"[35, 18, 10749]"
4024,The House of Mirth (2000),Romance,[10749]
4025,Miss Congeniality (2000),Comedy|Crime,"[35, 80]"
4027,Where Art Thou? O Brother (2000),Adventure|Comedy|Crime,"[12, 35, 80]"
4029,State and Main (2000),Comedy|Drama,"[35, 18]"
4030,Dracula 2000 (2000),Horror,[27]
4031,All the Pretty Horses (2000),Drama|Romance|Western,"[18, 10749, 37]"
4032,An Everlasting Piece (2000),Comedy,[35]
4033,Thirteen Days (2000),Drama|Thriller|War,"[18, 53, 10752]"
4034,Traffic (2000),Crime|Drama|Thriller,"[80, 18, 53]"
4035,The Claim (2000),Romance|Western,"[10749, 37]"
4036,Shadow of the Vampire (2000),Drama|Horror,"[18, 27]"
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,"[80, 9648, 53]"
4039,Annie (1982),Children|Musical,[]
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,[35]
4041,An Officer and a Gentleman (1982),Drama|Romance,"[18, 10749]"
4042,The Alamo (1960),Action|Drama|War|Western,"[28, 18, 10752, 37]"
4043,At Close Range (1986),Crime|Drama,"[80, 18]"
4046,Friendly Persuasion (1956),Drama,[18]
4047,Gettysburg (1993),Drama|War,"[18, 10752]"
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,[27]
4052,Antitrust (2001),Crime|Drama|Thriller,"[80, 18, 53]"
4053,Double Take (2001),Action|Comedy,"[28, 35]"
4054,Save the Last Dance (2001),Drama|Romance,"[18, 10749]"
4055,Panic (2000),Drama,[18]
4056,The Pledge (2001),Crime|Drama|Mystery|Thriller,"[80, 18, 9648, 53]"
4061,The Man in the Moon (1991),Drama|Romance,"[18, 10749]"
4062,Mystic Pizza (1988),Comedy|Drama|Romance,"[35, 18, 10749]"
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,"[35, 18, 10749]"
4064,Coffy (1973),Action|Crime|Thriller,"[28, 80, 53]"
4065,Foxy Brown (1974),Action|Crime|Drama,"[28, 80, 18]"
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,"[28, 35]"
4067,Untamed Heart (1993),Drama|Romance,"[18, 10749]"
4068,Sugar & Spice (2001),Comedy,[35]
4069,The Wedding Planner (2001),Comedy|Romance,"[35, 10749]"
4074,"Die) Legend of Rita, The (Stille nach dem Schuß (1999)",Drama,[18]
4077,un ami qui vous veut du bien) With a Friend Like Harry... (Harry (2000),Drama|Thriller,"[18, 53]"
4078,Amazing Grace and Chuck (1987),Drama,[18]
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,[35]
4080,Baby Boom (1987),Comedy,[35]
4081,Back to the Beach (1987),Comedy,[35]
4082,Barfly (1987),Comedy|Drama|Romance,"[35, 18, 10749]"
4083,Best Seller (1987),Thriller,[53]
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,"[28, 35, 80, 53]"
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,"[28, 35, 80, 18]"
4086,The Big Easy (1987),Action|Crime|Mystery|Romance|Thriller,"[28, 80, 9648, 10749, 53]"
4089,Born in East L.A. (1987),Comedy,[35]
4090,The Brave Little Toaster (1987),Animation|Children,[16]
4091,Can't Buy Me Love (1987),Comedy|Romance,"[35, 10749]"
4092,Cherry 2000 (1987),Romance|Sci-Fi,[10749]
4093,Cop (1988),Thriller,[53]
4102,Eddie Murphy Raw (1987),Comedy|Documentary,"[35, 99]"
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,"[28, 12, 18, 10752]"
4104,Ernest Goes to Camp (1987),Comedy,[35]
4105,The Evil Dead (1981),Fantasy|Horror|Thriller,"[14, 27, 53]"
4109,Flowers in the Attic (1987),Drama|Thriller,"[18, 53]"
4110,The Fourth Protocol (1987),Thriller,[53]
4111,Gardens of Stone (1987),Drama|War,"[18, 10752]"
4113,The Glass Menagerie (1987),Drama,[18]
4115,Hiding Out (1987),Comedy,[35]
4116,Hollywood Shuffle (1987),Comedy,[35]
4117,Hope and Glory (1987),Drama,[18]
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,"[28, 12, 35]"
4123,Ishtar (1987),Comedy,[35]
4124,Jaws: The Revenge (1987),Horror|Thriller,"[27, 53]"
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,[35]
4126,Less Than Zero (1987),Drama,[18]
4127,Like Son Like Father (1987),Comedy,[35]
4128,The Lost Boys (1987),Comedy|Horror|Thriller,"[35, 27, 53]"
4129,Made in Heaven (1987),Fantasy|Romance,"[14, 10749]"
4130,Maid to Order (1987),Comedy|Fantasy,"[35, 14]"
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,"[35, 10749]"
4132,Mannequin (1987),Comedy|Romance,"[35, 10749]"
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,"[28, 12, 14]"
4135,The Monster Squad (1987),Adventure|Comedy|Horror,"[12, 35, 27]"
4138,My Demon Lover (1987),Comedy|Horror,"[35, 27]"
4139,No Man's Land (1987),Crime|Drama,"[80, 18]"
4141,Head Over Heels (2001),Comedy|Romance,"[35, 10749]"
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,"[28, 12, 18, 53]"
4143,Valentine (2001),Horror|Mystery,"[27, 9648]"
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,"[18, 10749]"
4146,The Million Dollar Hotel (2001),Drama|Mystery|Romance,"[18, 9648, 10749]"
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,"[35, 18, 10749]"
4148,Hannibal (2001),Horror|Thriller,"[27, 53]"
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,"[35, 10749]"
4152,Vatel (2000),Drama,[18]
4153,Down to Earth (2001),Comedy|Fantasy|Romance,"[35, 14, 10749]"
4154,Recess: School's Out (2001),Animation|Children,[16]
4155,Sweet November (2001),Drama|Romance,"[18, 10749]"
4156,Company Man (2000),Comedy,[35]
4157,The Price of Milk (2000),Comedy|Drama|Fantasy|Romance,"[35, 18, 14, 10749]"
4158,Monkeybone (2001),Animation|Comedy|Fantasy,"[16, 35, 14]"
4159,3000 Miles to Graceland (2001),Action|Thriller,"[28, 53]"
4160,"La) Widow of St. Pierre, The (Veuve de Saint-Pierre (2000)",Drama|Romance,"[18, 10749]"
4161,The Mexican (2001),Action|Comedy,"[28, 35]"
4164,The Caveman's Valentine (2001),Drama,[18]
4166,Series 7: The Contenders (2001),Action|Drama,"[28, 18]"
4167,15 Minutes (2001),Thriller,[53]
4168,Get Over It (2001),Comedy|Romance,"[35, 10749]"
4171,Long Night's Journey Into Day (2000),Documentary,[99]
4174,Avalon (1990),Drama,[18]
4175,Gray's Anatomy (1996),Comedy|Drama,"[35, 18]"
4178,Of Mice and Men (1939),Drama,[18]
4180,Reform School Girls (1986),Action|Drama,"[28, 18]"
4181,Tapeheads (1988),Comedy,[35]
4184,The Bishop's Wife (1947),Comedy|Drama|Romance,"[35, 18, 10749]"
4187,Lilies of the Field (1963),Drama,[18]
4189,The Greatest Story Ever Told (1965),Drama,[18]
4190,Elmer Gantry (1960),Drama,[18]
4191,Alfie (1966),Comedy|Drama|Romance,"[35, 18, 10749]"
4193,The Fantasticks (1995),Musical,[]
4194,I Know Where I'm Going! (1945),Drama|Romance|War,"[18, 10749, 10752]"
4195,The Abominable Dr. Phibes (1971),Horror|Mystery,"[27, 9648]"
4197,Real Life (1979),Comedy,[35]
4198,Battle Beyond the Stars (1980),Sci-Fi,[]
4200,Double Impact (1991),Action,[28]
4202,Fuzz (1972),Drama,[18]
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,"[28, 80, 18]"
4204,Losin' It (1983),Comedy,[35]
4205,Mermaids (1990),Comedy|Drama|Romance,"[35, 18, 10749]"
4207,Navy Seals (1990),Action|Adventure|War,"[28, 12, 10752]"
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,"[28, 80, 18, 27, 53]"
4211,Reversal of Fortune (1990),Drama,[18]
4212,Death on the Nile (1978),Crime|Mystery,"[80, 9648]"
4214,Revenge of the Nerds (1984),Comedy,[35]
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,[35]
4217,4 Little Girls (1997),Documentary,[99]
4218,River's Edge (1986),Crime|Drama,"[80, 18]"
4219,Girls Just Want to Have Fun (1985),Comedy,[35]
4220,The Longest Yard (1974),Comedy,[35]
4221,Necessary Roughness (1991),Comedy,[35]
4223,Enemy at the Gates (2001),Drama|War,"[18, 10752]"
4224,Exit Wounds (2001),Action|Thriller,"[28, 53]"
4225,The Dish (2001),Comedy,[35]
4226,Memento (2000),Mystery|Thriller,"[9648, 53]"
4228,Heartbreakers (2001),Comedy|Crime|Romance,"[35, 80, 10749]"
4229,Say It Isn't So (2001),Comedy|Romance,"[35, 10749]"
4231,Someone Like You (2001),Comedy|Romance,"[35, 10749]"
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,"[28, 12, 35]"
4233,Tomcats (2001),Comedy,[35]
4234,The Tailor of Panama (2001),Drama|Thriller,"[18, 53]"
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,"[18, 53]"
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,[99]
4237,The (Les glaneurs et la glaneuse) Gleaners & I (2000),Documentary,[99]
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,"[28, 80, 9648, 53]"
4239,Blow (2001),Crime|Drama,"[80, 18]"
4240,Just Visiting (2001),Comedy|Fantasy,"[35, 14]"
4241,Pokémon 3: The Movie (2001),Animation|Children,[16]
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,"[35, 80, 18, 53]"
4243,Brigham City (2001),Crime|Drama|Mystery,"[80, 18, 9648]"
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,"[35, 18, 10749]"
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,"[12, 35, 9648, 10749]"
4248,Josie and the Pussycats (2001),Comedy,[35]
4251,Chopper (2000),Drama|Thriller,"[18, 53]"
4252,The (Dayereh) Circle (2000),Drama,[18]
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,"[35, 18]"
4255,Freddy Got Fingered (2001),Comedy,[35]
4256,The Center of the World (2001),Drama,[18]
4259,The Luzhin Defence (2000),Drama|Romance,"[18, 10749]"
4260,The Visit (2000),Drama,[18]
4262,Scarface (1983),Action|Crime|Drama,"[28, 80, 18]"
4263,Days of Wine and Roses (1962),Drama,[18]
4265,Driven (2001),Action|Thriller,"[28, 53]"
4267,One Night at McCool's (2001),Comedy,[35]
4268,Town & Country (2001),Comedy,[35]
4270,The Mummy Returns (2001),Action|Adventure|Comedy|Thriller,"[28, 12, 35, 53]"
4273,Under the Sand (2000),Drama,[18]
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,"[28, 12, 14]"
4276,Lost in America (1985),Comedy,[35]
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary,[99]
4280,The World According to Garp (1982),Comedy|Drama|Romance,"[35, 18, 10749]"
4282,Fellini Satyricon (1969),Drama|Fantasy,"[18, 14]"
4284,Frankie and Johnny (1966),Comedy,[35]
4285,Frankie and Johnny (1991),Comedy|Romance,"[35, 10749]"
4289,"La) City of Women, The (Città delle donne (1980)",Comedy|Drama,"[35, 18]"
4290,For the Boys (1991),Comedy|Drama|Musical,"[35, 18]"
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,"[35, 80]"
4292,Norma Rae (1979),Drama,[18]
4293,Summer Rental (1985),Comedy,[35]
4294,"The 5,000 Fingers of Dr. T (1953)",Children|Fantasy|Musical,[14]
4296,Love Story (1970),Drama|Romance,"[18, 10749]"
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,[18]
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,"[80, 53]"
4299,A Knight's Tale (2001),Action|Comedy|Romance,"[28, 35, 10749]"
4300,Bread and Roses (2000),Drama,[18]
4304,Startup.com (2001),Documentary,[99]
4305,Angel Eyes (2001),Romance|Thriller,"[10749, 53]"
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,"[12, 16, 35, 14, 10749]"
4307,Fast Women Fast Food (2000),Comedy|Romance,"[35, 10749]"
4308,Moulin Rouge (2001),Drama|Musical|Romance,"[18, 10749]"
4310,Pearl Harbor (2001),Action|Drama|Romance|War,"[28, 18, 10749, 10752]"
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,"[12, 18]"
4313,The Man Who Cried (2000),Drama,[18]
4316,Ice Castles (1978),Drama,[18]
4317,Love Potion #9 (1992),Comedy|Romance,"[35, 10749]"
4321,City Slickers (1991),Comedy|Western,"[35, 37]"
4322,Eight Men Out (1988),Drama,[18]
4323,The Horse Soldiers (1959),Adventure|War|Western,"[12, 10752, 37]"
4325,"La) Night, The (Notte (1960)",Drama,[18]
4326,Mississippi Burning (1988),Crime|Drama|Thriller,"[80, 18, 53]"
4327,The Magnificent Seven (1960),Adventure|Western,"[12, 37]"
4329,Rio Bravo (1959),Western,[37]
4333,Throw Momma from the Train (1987),Comedy|Crime,"[35, 80]"
4334,Yi Yi (2000),Drama,[18]
4337,The Sand Pebbles (1966),Drama|Romance|War,"[18, 10749, 10752]"
4338,Twelve O'Clock High (1949),Drama|War,"[18, 10752]"
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War,"[28, 12, 18, 10752]"
4340,The Animal (2001),Comedy,[35]
4342,Big Eden (2000),Drama|Romance,"[18, 10749]"
4343,Evolution (2001),Comedy|Sci-Fi,[35]
4344,Swordfish (2001),Action|Crime|Drama,"[28, 80, 18]"
4345,The Anniversary Party (2001),Drama,[18]
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,"[35, 18]"
4349,Catch-22 (1970),Comedy|War,"[35, 10752]"
4350,Forgotten Silver (1996),Comedy|Documentary,"[35, 99]"
4351,Point Break (1991),Action|Crime|Thriller,"[28, 80, 53]"
4353,Uncommon Valor (1983),Action|War,"[28, 10752]"
4354,Unlawful Entry (1992),Crime|Thriller,"[80, 53]"
