movieId,title,genres
5978,Domino (2005),80|18|53
5979,Waiting... (2005),35
5980,Aeon Flux (2005),28
5981,Frankenstein 90 (1984),35|27|10749
5982,An Unfinished Life (2005),18
5983,The Man (2005),28|35|80
5984,Survive Style 5+ (2004),14|9648|10749|53
5985,Woyzeck (1979),18
5986,The Exorcism of Emily Rose (2005),80|18|27|53
5987,Flightplan (2005),28|18|53
5988,Corpse Bride (2005),16|35|14|10749
5989,Green Street Hooligans (a.k.a. Hooligans) (2005),80|18
5990,A History of Violence (2005),28|80|18|53
5991,Oliver Twist (2005),18
5992,The Greatest Game Ever Played (2005),18
5993,Capote (2005),80|18
5994,Final Fantasy VII: Advent Children (2004),28|12|16|14
5995,Roll Bounce (2005),35|18|10749
5996,Into the Blue (2005),28|12|80|53
5997,MirrorMask (2005),12|18|14
5998,Wallace & Gromit in The Curse of the Were-Rabbit (2005),12|16|35
5999,Kiss Kiss Bang Bang (2005),35|80|9648|53
6000,A (Dalkomhan insaeng) Bittersweet Life (2005),28|80|18
6001,A (Krótki film o milosci) Short Film About Love (1988),18|10749
6002,and Heaven Too All This (1940),18|10749
6003,Darwin's Nightmare (2004),99
6004,Beowulf & Grendel (2005),28|12|18|14
6005,No Direction Home: Bob Dylan (2005),99
6006,Goal! The Dream Begins (Goal!) (2005),18
6007,The Wraith (1986),28|27|53
6008,In Her Shoes (2005),35|18
6009,The Squid and the Whale (2005),35|18
6010,Two for the Money (2005),18
6011,Brokeback Mountain (2005),18|10749
6012,Elizabethtown (2005),35|18|10749
6013,North Country (2005),18
6014,and Good Luck. Good Night (2005),80|18
6015,Dreamer: Inspired by a True Story (2005),18
6016,The Proposition (2005),80|18|37
6017,The Fog (2005),28|27|9648|53
6018,Shopgirl (2005),35|18|10749
6019,Stay (2005),53
6020,The Legend of Zorro (2005),28|12|18|37
6021,The Weather Man (2005),35|18
6022,Saw II (2005),27|53
6023,Prime (2005),35|18|10749
6024,Don't Move (Non ti muovere) (2004),18
6025,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),35
6026,The (Yôkai daisensô) Great Yokai War (2005),12|35|14|27
6027,Manderlay (2005),18
6028,Revolver (2005),80|18|53
6029,Jarhead (2005),28|18|10752
6030,Chicken Little (2005),28|12|16|35
6031,Dead Man's Shoes (2004),80|53
6032,Joyeux Noël (Merry Christmas) (2005),18|10752
6033,Night of the Lepus (1972),27|53
6034,The (Tulitikkutehtaan tyttö) Match Factory Girl (1990),35|18
6035,Sword of the Beast (Kedamono no ken) (1965),28|18
6036,Just Friends (2005),35|10749
6037,Syriana (2005),18|53
6038,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),35|18
6039,Derailed (2005),18|53
6040,Creep (2004),27|53
6041,Pride & Prejudice (2005),18|10749
6042,Babylon 5,
6043,Wolf Creek (2005),80|27|53
6044,The Descent (2005),12|18|27|53
6045,Harry Potter and the Goblet of Fire (2005),12|14|53
6046,Walk the Line (2005),18|10749
6047,Rent (2005),18|10749
6048,Zathura (2005),28|12|14
6049,C.R.A.Z.Y. (2005),18
6050,Sarah Silverman: Jesus Is Magic (2005),35
6051,Breakfast on Pluto (2005),35|18
6052,The Ice Harvest (2005),28|35|80|53
6053,Mine and Ours Yours (2005),35|10749
6054,The Libertine (2004),18
6055,"L') Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo (1970)",80|27|9648|53
6056,Match Point (2005),80|18|10749
6057,Paradise Now (2005),80|18|53|10752
6058,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",12|14
6059,King Kong (2005),28|12|18|14|53
6060,Memoirs of a Geisha (2005),18|10749
6061,The Family Stone (2005),35|18|10749
6062,Havoc (2005),80|18|10749
6063,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),28|18
6064,A Room for Romeo Brass (1999),35|18
6065,The Matador (2005),35|18|53
6066,Wal-Mart: The High Cost of Low Price (2005),99
6067,Mozart and the Whale (2005),35|18|10749
6068,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),35|10752
6069,The Three Burials of Melquiades Estrada (2006),12|80|18
6070,Munich (2005),28|80|18|53
6071,The Producers (2005),35
6072,Transamerica (2005),12|35|18
6073,Rumor Has It... (2005),35|18|10749
6074,Cheaper by the Dozen 2 (2005),12|35
6075,Fun with Dick and Jane (2005),35|80
6076,The Ringer (2005),35
6077,Casanova (2005),28|12|35|18|10749
6078,Mrs. Henderson Presents (2005),35|18
6079,The (Ucho) Ear (1970),18|53
6080,Luxo Jr. (1986),16
6081,The Dentist (1996),27|53
6082,The New World (2005),12|18|10749
6083,Voices of a Distant Star (Hoshi no koe) (2003),16|18|10749
6084,7 Faces of Dr. Lao (1964),14|9648|37
6085,Samurai Assassin (Samurai) (1965),28|12|18
6086,The Boys of Baraka (2005),99
6087,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),80|18|9648|53
6088,Grand Theft Parsons (2003),35|18
6089,District 13 (Banlieue 13) (2004),28|80
6090,Hostel (2005),27
6091,Grandma's Boy (2006),35
6092,Tristan & Isolde (2006),18|10749
6093,Glory Road (2006),18
6094,Last Holiday (2006),35
6095,Hoodwinked! (2005),16|35
6096,Underworld: Evolution (2006),28|14|27
6097,Looking for Comedy in the Muslim World (2005),35
6098,Casper Meets Wendy (1998),12|35|14
6099,Revolution (1985),12|18|10752
6100,Project A ('A' gai waak) (1983),28|35
6101,The (Chûgoku no chôjin) Bird People in China (1998),12|35|18|14
6102,Water (2005),18|10749
6103,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),18|10752
6104,The World's Fastest Indian (2005),18
6105,Bandidas (2006),28|35|80|37
6106,Tristram Shandy: A Cock and Bull Story (2005),35|18
6107,Helter Skelter (2004),28|80|18|27
6108,Annapolis (2006),18
6109,Big Momma's House 2 (2006),28|35|80
6110,Nanny McPhee (2005),35|14
6111,The Tuskegee Airmen (1995),18|10752
6112,Final Destination 3 (2006),27|9648|53
6113,Something New (2006),35|18|10749
6114,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),35|99
6115,Imagine Me & You (2005),35|18|10749
6116,The Pink Panther (2006),12|35|80
6117,Curious George (2006),12|16|35
6118,Firewall (2006),80|18|53
6119,When a Stranger Calls (2006),27|53
6120,London (2005),18
6121,Freedomland (2006),80|18
6122,Winter Passing (2005),18
6123,Eight Below (2006),28|12|18|10749
6124,Date Movie (2006),35|10749
6125,Running Scared (2006),28|80|53
6126,Ultraviolet (2006),28|14|53
6127,Just My Luck (2006),35|10749
6128,Pulse (2006),28|18|14|27|9648|53
6129,16 Blocks (2006),80|53
6130,Failure to Launch (2006),35|10749
6131,Ultimate Avengers (2006),28|16
6132,Ice Age 2: The Meltdown (2006),12|16|35
6133,Ask the Dust (2006),18|10749
6134,V for Vendetta (2006),28|53
6135,She's the Man (2006),35|10749
6136,Thank You for Smoking (2006),35|18
6137,Find Me Guilty (2006),35|80|18
6138,Inside Man (2006),80|18|53
6139,Tsotsi (2005),80|18
6140,Aquamarine (2006),35|14
6141,Leprechaun 2 (1994),35|14|27
6142,Leprechaun 3 (1995),35|14|27
6143,Leprechaun 4: In Space (1997),35|14|27
6144,Lights in the Dusk (Laitakaupungin valot) (2006),80|18
6145,The Hills Have Eyes (2006),18|27|53
6146,The Shaggy Dog (2006),12|35|14
6147,Unknown White Male (2005),99
6148,The (Das leben der Anderen) Lives of Others (2006),18|10749|53
6149,Youth of the Beast (Yaju no seishun) (1963),28|80|9648
6150,Take the Lead (2006),18
6151,The Devil and Daniel Johnston (2005),99
6152,Mouchette (1967),18
6153,Lucky Number Slevin (2006),80|18|9648
6154,Volver (2006),35|18
6155,Akeelah and the Bee (2006),18
6156,Brainstorm (2001),18
6157,Stay Alive (2006),27|53
6158,Basic Instinct 2 (2006),80|18|9648|53
6159,Brick (2005),80|18|9648
6160,The Dead Hate the Living! (2000),35|27
6161,Evil Aliens (2005),35|27
6162,This Film Is Not Yet Rated (2006),99
6163,Slither (2006),35|27
6164,The Benchwarmers (2006),35
6165,Renaissance (2006),28|16|53
6166,Go for Zucker! (Alles auf Zucker!) (2004),35
6167,Friends with Money (2006),35|18|10749
6168,Reefer Madness: The Movie Musical (2005),35|18
6169,Candy (2006),18|10749
6170,Secrets of a Soul (Geheimnisse einer Seele) (1926),18
6171,The (L'enfant) Child (2005),80|18
6172,9/11 (2002),99
6173,Scary Movie 4 (2006),35|27
6174,Hard Candy (2005),18|53
6175,A Prairie Home Companion (2006),35|18
6176,The Sentinel (2006),80|18|53
6177,The Wild (2006),12|16|35|14
6178,Silent Hill (2006),14|27|53
6179,American Dreamz (2006),35|18
6180,Kinky Boots (2005),35|18
6181,The (a.k.a. Warrior King) (Tom yum goong) Protector (2005),28|35|80|53
6182,Mission: Impossible III (2006),28|12|53
6183,RV (2006),12|35
6184,United 93 (2006),80|18
6185,Stick It (2006),35
6186,An American Haunting (2005),18|27|9648|53
6187,Down in the Valley (2005),18|10749
6188,Over the Hedge (2006),12|16|35
6189,Art School Confidential (2006),35|18
6190,Poseidon (2006),28|12|53
6191,The Da Vinci Code (2006),18|9648|53
6192,X-Men: The Last Stand (2006),28|53
6193,The Break-Up (2006),35|18|10749
6194,Peaceful Warrior (2006),18
6195,Cars (2006),16|35
6196,The Notorious Bettie Page (2005),18
6197,Game 6 (2005),35|18
6198,On a Clear Day (2005),18
6199,The Omen (2006),27|53
6200,Nacho Libre (2006),35
6201,The Lake House (2006),18|14|10749
6202,Click (2006),12|35|18|14|10749
6203,The Devil Wears Prada (2006),35|18
6204,Pirates of the Caribbean: Dead Man's Chest (2006),28|12|14
6205,Me and Dupree You (2006),35
6206,Clerks II (2006),35
6207,Lady in the Water (2006),18|14|9648
6208,My Super Ex-Girlfriend (2006),35|14|10749
6209,Marie Antoinette (2006),18|10749
6210,Who Killed the Electric Car? (2006),99
6211,An Inconvenient Truth (2006),99
6212,Career Opportunities (1991),35|10749
6213,High School Musical (2006),35|18|10749
6214,I Am a Sex Addict (2005),35|99|10749
6215,Stoned (2005),18
6216,Jet Li's Fearless (Huo Yuan Jia) (2006),28|18
6217,"The) Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3 (2006)",28|80|18|53
6218,Garfield: A Tail of Two Kitties (2006),16|35
6219,Metal: A Headbanger's Journey (2005),99
6220,The Public Eye (1992),80|53
6221,Superman Returns (2006),28|12
6222,The Road to Guantanamo (2006),18|10752
6223,Edmond (2005),18|53
6224,The OH in Ohio (2006),35
6225,Little Miss Sunshine (2006),12|35|18
6226,The Fallen Idol (1948),18|9648|53
6227,Babel (2006),18|53
6228,Strangers with Candy (2005),35
6229,Wordplay (2006),99
6230,Army of Shadows (L'armée des ombres) (1969),28|18|53|10752
6231,Orchestra Rehearsal (Prova d'orchestra) (1978),18
6232,Little Man (2006),35
6233,Monster House (2006),16|14|9648
6234,Snakes on a Plane (2006),28|35|27|53
6235,Scoop (2006),35|14|9648
6236,Talladega Nights: The Ballad of Ricky Bobby (2006),28|35
6237,Night at the Museum (2006),28|35|14
6238,World Trade Center (2006),18
6239,Stranger than Fiction (2006),35|18|14|10749
6240,Miami Vice (2006),28|80|18|53
6241,The Pursuit of Happyness (2006),18
6242,John Tucker Must Die (2006),35|10749
6243,The Ant Bully (2006),12|16|35|14
6244,Crank (2006),28|53
6245,The Secret Life of Words (2005),18|10749
6246,Chaos (2005),28|80|18|53
6247,The Night Listener (2006),14|9648|53
6248,Step Up (2006),18|10749
6249,Zoom (2006),12|35|18|14
6250,Mind Game (2004),12|16|35|14|10749
6251,Half Nelson (2006),18
6252,La Moustache (2005),18|9648|53
6253,Tideland (2005),18|14|53
6254,Adam's Apples (Adams æbler) (2005),35|18
6255,Material Girls (2006),35|18
6256,Accepted (2006),35
6257,Crime Busters (1977),28|12|35|80
6258,Born to Kill (1947),80|18
6259,The Illusionist (2006),18|14|9648|10749
6260,The Queen (2006),18
6261,Beerfest (2006),35
6262,Invincible (2006),18
6263,Idlewild (2006),80|18
6264,"Le) Red Balloon, The (Ballon rouge (1956)",14
6265,Angel-A (2005),35|18|14|10749
6266,A Chump at Oxford (1940),35
6267,The (Ladri di saponette) Icicle Thief (1989),35|14
6268,The Puffy Chair (2006),18|10749
6269,The Wicker Man (2006),27|9648|53
6270,The Wind That Shakes the Barley (2006),18|10752
6271,Severance (2006),35|27|53
6272,Hollywoodland (2006),80|18|9648|53
6273,The Covenant (2006),28|27|53
6274,The Last Kiss (2006),35|18
6275,SherryBaby (2006),18
6276,Idiocracy (2006),12|35|53
6277,Jesus Camp (2006),99|18
6278,The (Hwal) Bow (2005),18|10749
6279,The (La tigre e la neve) Tiger and the Snow (2005),35|18|10749|10752
6280,The Fountain (2006),18|14|10749
6281,Fear City: A Family-Style Comedy (La cité de la peur) (1994),35
6282,The (La science des rêves) Science of Sleep (2006),35|18|14|10749
6283,The Black Dahlia (2006),80|18|9648|53
6284,The Woods (2006),27
6285,Gridiron Gang (2006),18
6286,Land of Plenty (Angst and Alienation in America) (2004),18
6287,The Bridge (2006),99
6288,Apocalypto (2006),12|18|53
6289,Flyboys (2006),28|12|18|10752
6290,Jackass Number Two (2006),35|99
6291,All the King's Men (2006),18
6292,Conversations with Other Women (2005),35|18|10749
6293,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),35
6294,El) Pan's Labyrinth (Laberinto del fauno (2006),18|14|53
6295,The Guardian (2006),28|12|18
6296,Open Season (2006),12|16|35
6297,School for Scoundrels (2006),35|80
6298,The Departed (2006),80|18|53
6299,The Texas Chainsaw Massacre: The Beginning (2006),27|53
6300,Employee of the Month (2006),35
6301,Running With Scissors (2006),35|18
6302,Man of the Year (2006),35|53
6303,The Marine (2006),28|18|53
6304,Infamous (2006),18
6305,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),18|10749
6306,Chapayev (1934),18|10752
6307,Feast (2005),28|35|27|53
6308,Little Children (2006),18|10749
6309,Deliver Us from Evil (2006),99
6310,The Last King of Scotland (2006),18|53
6311,The U.S. vs. John Lennon (2006),99
6312,Shortbus (2006),35|18|10749
6313,Children of Men (2006),28|12|18|53
6314,The Prestige (2006),18|9648|53
6315,Flags of Our Fathers (2006),18|10752
6316,13 Tzameti (2005),53
6317,Saw III (2006),80|27|53
6318,Catch a Fire (2006),18|53
6319,Death of a President (2006),80|18|9648|53
6320,Flushed Away (2006),16|35
6321,Perfume: The Story of a Murderer (2006),80|18|53
6322,The Santa Clause 3: The Escape Clause (2006),35|14
6323,Mom and Dad Save the World (1992),35
6324,A Good Year (2006),35|18|10749
6325,Shut Up & Sing (2006),99
6326,For Your Consideration (2006),35
6327,Fuck (2005),35|99
6328,Shooting Dogs (a.k.a. Beyond the Gates) (2005),99|18|10752
6329,Casino Royale (2006),28|12|53
6330,Happy Feet (2006),12|16|35
6331,Let's Go to Prison (2006),35
6332,Déjà Vu (Deja Vu) (2006),28|53
6333,Bobby (2006),18
6334,10 Items or Less (2006),35|18|10749
6335,The Holiday (2006),35|10749
6336,Harsh Times (2006),28|80|18
6337,Fast Food Nation (2006),18
6338,The Great Train Robbery (1903),80|37
6339,Tenacious D in The Pick of Destiny (2006),12|35
6340,The Nativity Story (2006),18
6341,Blood Diamond (2006),28|12|80|18|53|10752
6342,Charlotte's Web (2006),35|18|14
6343,Eragon (2006),28|12|14
6344,Rocky Balboa (2006),28|18
6345,Fur: An Imaginary Portrait of Diane Arbus (2006),18|14|10749
6346,The Dam Busters (1955),28|18|10752
6347,Another Gay Movie (2006),35
6348,The Painted Veil (2006),18|10749
6349,We Are Marshall (2006),18
6350,The Good Shepherd (2006),18|53
6351,Dreamgirls (2006),18
6352,Freedom Writers (2007),18
6353,When the Levees Broke: A Requiem in Four Acts (2006),99
6354,Inland Empire (2006),18|9648|53
6355,The History Boys (2006),35|18
6356,Notes on a Scandal (2006),18
6357,DOA: Dead or Alive (2006),28|12
6358,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),28|18
6359,The Good German (2006),18|9648|53
6360,Letters from Iwo Jima (2006),18|10752
6361,Black Christmas (2006),28|27|53
6362,Stomp the Yard (2007),18
6363,Miss Potter (2006),18
6364,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),35|10749
6365,Venus (2006),18|10749
6366,The Return of Don Camillo (1953),35
6367,The Little World of Don Camillo (1952),35
6368,Primeval (2007),27|53
6369,Alpha Dog (2007),80|18
6370,The Hitcher (2007),28|27|53
6371,After the Wedding (Efter brylluppet) (2006),18
6372,Bridge to Terabithia (2007),12|14
6373,Beer League (2006),35
6374,Dead Meat (2004),27
6375,49 Up (2005),99
6376,Waitress (2007),35|18|10749
6377,Seven Up! (1964),99
6378,Catch and Release (2006),35|18|10749
6379,Smokin' Aces (2006),28|80|18|53
6380,Blood and Chocolate (2007),18|14|27|10749
6381,Epic Movie (2007),12|35
6382,The Messengers (2007),18|27|53
6383,Because I Said So (2007),35|18|10749
6384,Hannibal Rising (2007),18|27|53
6385,Norbit (2007),35|10749
6386,The (Direktøren for det hele) Boss of It All (2006),35|18
6387,Cocaine Cowboys (2006),99
6388,Ratatouille (2007),16|18
6389,"je t'aime) Paris, I Love You (Paris (2006)",10749
6390,The Astronaut Farmer (2007),18
6391,Ron Burgundy Wake Up (2004),35
6392,It's a Boy Girl Thing (2006),35|10749
6393,The Ugly Duckling and Me! (2006),16|35
6394,The Odyssey (1997),12|18|14
6395,Unknown (2006),18|9648|53
6396,Ghost Rider (2007),28|14|53
6397,Breach (2007),18|53
6398,Tyler Perry's Daddy's Little Girls (2007),35|10749
6399,Music and Lyrics (2007),35|10749
6400,The Number 23 (2007),18|9648|53
6401,Reno 911!: Miami (2007),35
6402,Black Snake Moan (2006),18
6403,My Father and My Son (Babam ve oglum) (2005),18
6404,Factory Girl (2006),18
6405,Hot Fuzz (2007),28|35|80|9648
6406,Golden Door (Nuovomondo) (2006),12|18|10749
6407,Citizen X (1995),80|18|53
6408,Next (2007),28|53
6409,Amazing Grace (2006),18|10749
6410,2001 Maniacs (2005),35|27
6411,Zodiac (2007),80|18|53
6412,Pusher III: I'm the Angel of Death (2005),28|35|18|27|53
6413,Babylon 5: The Gathering (1993),
6414,Meshes of the Afternoon (1943),14
6415,Wild Hogs (2007),12|35
6416,300 (2007),28|14|10752
6417,The Abandoned (2006),27|9648|53
6418,Starter for 10 (2006),18|10749
6419,The Last Mimzy (2007),12
6420,Priceless (Hors de prix) (2006),35|10749
6421,The (Gwoemul) Host (2006),35|18|27|53
6422,Becoming Jane (2007),18|10749
6423,The Namesake (2006),18|10749
6424,I Think I Love My Wife (2007),35|18|10749
6425,Premonition (2007),18|14|9648|53
6426,Dead Silence (2007),27|9648|53
6427,Reign Over Me (2007),18
6428,Pride (2007),18
6429,Shooter (2007),28|18|53
6430,The Hills Have Eyes II (2007),27|53
6431,TMNT (Teenage Mutant Ninja Turtles) (2007),28|12|16|35|14
6432,Black Book (Zwartboek) (2006),18|53|10752
6433,The Lookout (2007),80|18|53
6434,Blades of Glory (2007),35|10749
6435,Are We Done Yet? (2007),35
6436,Grindhouse (2007),28|80|27|53
6437,The Reaping (2007),27|53
6438,Meet the Robinsons (2007),28|12|16|35
6439,American Hardcore (2006),99
6440,Inglorious Bastards (Quel maledetto treno blindato) (1978),28|12|18|10752
6441,Sunshine (2007),12|18|53
6442,The Hoax (2007),80|18
6443,How the Grinch Stole Christmas! (1966),16|35|14
6444,Disturbia (2007),18|53
6445,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),28|12|16|35|14|9648
6446,"La) Vie en Rose, La (Môme (2007)",18
6447,Fracture (2007),80|18|9648|53
6448,Vacancy (2007),27|53
6449,In the Land of Women (2007),35|18|10749
6450,Mr. Bean's Holiday (2007),35
6451,The Invisible (2007),80|18|14|9648|53
6452,Kickin It Old Skool (2007),35
6453,Spider-Man 3 (2007),28|12|53
6454,Lucky You (2007),35|18
6455,It's a Very Merry Muppet Christmas Movie (2002),35
6456,21 Up (1977),99
6457,Sharkwater (2006),99
6458,Maniac Cop (1988),28|80|27|53
6459,The Ex (2007),35|10749
6460,Paprika (Papurika) (2006),16|9648
6461,Day Watch (Dnevnoy dozor) (2006),28|14|27|53
6462,This Is England (2006),18
6463,Away from Her (2006),18
6464,Knocked Up (2007),35|18|10749
6465,Hairspray (2007),35|18
6466,28 Weeks Later (2007),27|53
6467,Wheels on Meals (Kuai can che) (1984),28|35|80|10749
6468,Jonestown: The Life and Death of Peoples Temple (2006),99
6469,Shrek the Third (2007),12|16|35|14
6470,Once (2006),18|10749
6471,Pirates of the Caribbean: At World's End (2007),28|12|35|14
6472,Bug (2007),18|27|53
